OrderID,CustomerID,OrderAmount,OrderDate
O057407,C0407,819.97,2024-04-11
O057408,C0408,836.23,2024-04-12
O057409,C0409,853.47,2024-04-13
O057410,C0410,870.17,2024-04-14
O057411,C0411,887.27,2024-04-15
O057412,C0412,904.31,2024-04-16
O057413,C0413,921.81,2024-04-17
O057414,C0414,938.86,2024-04-18
O057415,C0415,955.42,2024-04-19
O057416,C0416,972.4,2024-04-20
O057417,C0417,989.42,2024-04-21
O057418,C0418,1006.16,2024-04-22
O057419,C0419,1023.71,2024-04-23
O057420,C0420,1040.63,2024-04-24
O057421,C0421,1057.98,2024-04-25
O057422,C0422,1074.74,2024-04-26
O057423,C0423,1091.07,2024-04-27
O057424,C0424,1108.27,2024-04-28
O057425,C0425,1125.18,2024-04-29
O057426,C0426,1142.65,2024-04-30
O057427,C0427,1159.2,2024-05-01
O057428,C0428,1176.8,2024-05-02
O057429,C0429,1193.81,2024-05-03
O057430,C0430,1210.84,2024-05-04
O057431,C0431,1227.85,2024-05-05
O057432,C0432,1244.03,2024-05-06
O057433,C0433,1261.79,2024-05-07
O057434,C0434,1278.12,2024-05-08
O057435,C0435,1295.12,2024-05-09
O057436,C0436,1312.37,2024-05-10
O057437,C0437,1329.17,2024-05-11
O057438,C0438,1346.64,2024-05-12
O057439,C0439,1363.36,2024-05-13
O057440,C0440,1380.49,2024-05-14
O057441,C0441,1397.51,2024-05-15
O057442,C0442,1414.54,2024-05-16
O057443,C0443,1431.67,2024-05-17
O057444,C0444,1448.37,2024-05-18
O057445,C0445,1465.7,2024-05-19
O057446,C0446,1482.47,2024-05-20
O057447,C0447,1499.91,2024-05-21
O057448,C0448,1516.88,2024-05-22
O057449,C0449,1533.09,2024-05-23
O057450,C0450,1550.65,2024-05-24
O057451,C0451,1567.31,2024-05-25
O057452,C0452,1584.55,2024-05-26
O057453,C0453,1601.25,2024-05-27
O057454,C0454,1618.27,2024-05-28
O057455,C0455,1635.89,2024-05-29
O057456,C0456,1652.62,2024-05-30
O057457,C0457,1669.43,2024-05-31
O057458,C0458,1686.6,2024-06-01
O057459,C0459,1703.22,2024-06-02
O057460,C0460,1720.42,2024-06-03
O057461,C0461,1737.47,2024-06-04
O057462,C0462,1754.95,2024-06-05
O057463,C0463,1771.47,2024-06-06
O057464,C0464,1788.3,2024-06-07
O057465,C0465,1805.61,2024-06-08
O057466,C0466,1822.42,2024-06-09
O057467,C0467,1839.93,2024-06-10
O057468,C0468,1856.4,2024-06-11
O057469,C0469,1873.45,2024-06-12
O057470,C0470,1890.97,2024-06-13
O057471,C0471,1907.46,2024-06-14
O057472,C0472,1924.75,2024-06-15
O057473,C0473,1941.39,2024-06-16
O057474,C0474,1958.08,2024-06-17
O057475,C0475,1975.12,2024-06-18
O057476,C0476,1992.43,2024-06-19
O057477,C0477,2009.15,2024-06-20
O057478,C0478,2026.79,2024-06-21
O057479,C0479,2043.41,2024-06-22
O057480,C0480,2060.15,2024-06-23
O057481,C0481,2077.45,2024-06-24
O057482,C0482,2094.26,2024-06-25
O057483,C0483,2111.72,2024-06-26
O057484,C0484,2128.58,2024-06-27
O057485,C0485,2145.97,2024-06-28
O057486,C0486,2162.95,2024-06-29
O057487,C0487,2179.37,2024-06-30
O057488,C0488,2196.14,2024-07-01
O057489,C0489,2213.2,2024-07-02
O057490,C0490,2230.56,2024-07-03
O057491,C0491,2247.17,2024-07-04
O057492,C0492,2264.91,2024-07-05
O057493,C0493,2281.17,2024-07-06
O057494,C0494,2298.97,2024-07-07
O057495,C0495,2315.76,2024-07-08
O057496,C0496,2332.64,2024-07-09
O057497,C0497,2349.58,2024-07-10
O057498,C0498,2366.11,2024-07-11
O057499,C0499,2383.76,2024-07-12
O057500,C0500,2400.67,2024-07-13
O057501,C0501,2417.62,2024-07-14
O057502,C0502,2434.5,2024-07-15
O057503,C0503,2451.24,2024-07-16
O057504,C0504,2468.75,2024-07-17
O057505,C0505,2485.24,2024-07-18
O057506,C0506,2502.04,2024-07-19
O057507,C0507,2519.17,2024-07-20
O057508,C0508,2536.14,2024-07-21
O057509,C0509,2553.81,2024-07-22
O057510,C0510,2570.6,2024-07-23
O057511,C0511,2587.98,2024-07-24
O057512,C0512,2604.18,2024-07-25
O057513,C0513,2621.39,2024-07-26
O057514,C0514,2638.81,2024-07-27
O057515,C0515,2655.56,2024-07-28
O057516,C0516,2672.97,2024-07-29
O057517,C0517,2689.85,2024-07-30
O057518,C0518,2706.84,2024-07-31
O057519,C0519,2723.36,2024-08-01
O057520,C0520,2740.33,2024-08-02
O057521,C0521,2757.9,2024-08-03
O057522,C0522,2774.88,2024-08-04
O057523,C0523,2791.02,2024-08-05
O057524,C0524,2808.39,2024-08-06
O057525,C0525,2825.37,2024-08-07
O057526,C0526,2842.43,2024-08-08
O057527,C0527,2859.58,2024-08-09
O057528,C0528,2876.59,2024-08-10
O057529,C0529,2893.35,2024-08-11
O057530,C0530,2910.11,2024-08-12
O057531,C0531,2927.32,2024-08-13
O057532,C0532,2944.2,2024-08-14
O057533,C0533,2961.25,2024-08-15
O057534,C0534,2978.15,2024-08-16
O057535,C0535,2995.21,2024-08-17
O057536,C0536,3012.57,2024-08-18
O057537,C0537,3029.0,2024-08-19
O057538,C0538,3046.66,2024-08-20
O057539,C0539,3063.96,2024-08-21
O057540,C0540,3080.17,2024-08-22
O057541,C0541,3097.74,2024-08-23
O057542,C0542,3114.8,2024-08-24
O057543,C0543,3131.54,2024-08-25
O057544,C0544,3148.81,2024-08-26
O057545,C0545,3165.6,2024-08-27
O057546,C0546,3182.9,2024-08-28
O057547,C0547,3199.98,2024-08-29
O057548,C0548,3216.15,2024-08-30
O057549,C0549,3233.36,2024-08-31
O057550,C0550,3250.77,2024-09-01
O057551,C0551,3267.65,2024-09-02
O057552,C0552,3284.97,2024-09-03
O057553,C0553,3301.41,2024-09-04
O057554,C0554,3318.2,2024-09-05
O057555,C0555,3335.87,2024-09-06
O057556,C0556,3352.05,2024-09-07
O057557,C0557,3369.56,2024-09-08
O057558,C0558,3386.71,2024-09-09
O057559,C0559,3403.53,2024-09-10
O057560,C0560,3420.27,2024-09-11
O057561,C0561,3437.81,2024-09-12
O057562,C0562,3454.54,2024-09-13
O057563,C0563,3471.54,2024-09-14
O057564,C0564,3488.99,2024-09-15
O057565,C0565,3505.38,2024-09-16
O057566,C0566,3522.92,2024-09-17
O057567,C0567,3539.88,2024-09-18
O057568,C0568,3556.36,2024-09-19
O057569,C0569,3573.32,2024-09-20
O057570,C0570,3590.5,2024-09-21
O057571,C0571,3607.44,2024-09-22
O057572,C0572,3624.94,2024-09-23
O057573,C0573,3641.93,2024-09-24
O057574,C0574,3658.81,2024-09-25
O057575,C0575,3675.06,2024-09-26
O057576,C0576,3692.99,2024-09-27
O057577,C0577,3709.43,2024-09-28
O057578,C0578,3726.16,2024-09-29
O057579,C0579,3743.78,2024-09-30
O057580,C0580,3760.02,2024-10-01
O057581,C0581,3777.6,2024-10-02
O057582,C0582,3794.79,2024-10-03
O057583,C0583,3811.5,2024-10-04
O057584,C0584,3828.79,2024-10-05
O057585,C0585,3845.85,2024-10-06
O057586,C0586,3862.1,2024-10-07
O057587,C0587,3879.24,2024-10-08
O057588,C0588,3896.77,2024-10-09
O057589,C0589,3913.58,2024-10-10
O057590,C0590,3930.65,2024-10-11
O057591,C0591,3947.89,2024-10-12
O057592,C0592,3964.41,2024-10-13
O057593,C0593,3981.34,2024-10-14
O057594,C0594,3998.42,2024-10-15
O057595,C0595,4015.88,2024-10-16
O057596,C0596,4032.38,2024-10-17
O057597,C0597,4049.65,2024-10-18
O057598,C0598,4066.13,2024-10-19
O057599,C0599,4083.45,2024-10-20
O057600,C0600,4100.35,2024-10-21
O057601,C0601,4117.54,2024-10-22
O057602,C0602,4134.51,2024-10-23
O057603,C0603,4151.58,2024-10-24
O057604,C0604,4168.82,2024-10-25
O057605,C0605,4185.75,2024-10-26
O057606,C0606,4202.63,2024-10-27
O057607,C0607,4219.93,2024-10-28
O057608,C0608,4236.65,2024-10-29
O057609,C0609,4253.42,2024-10-30
O057610,C0610,4270.54,2024-10-31
O057611,C0611,4287.29,2024-11-01
O057612,C0612,4304.16,2024-11-02
O057613,C0613,4321.3,2024-11-03
O057614,C0614,4338.53,2024-11-04
O057615,C0615,4355.77,2024-11-05
O057616,C0616,4372.76,2024-11-06
O057617,C0617,4389.28,2024-11-07
O057618,C0618,4406.96,2024-11-08
O057619,C0619,4423.91,2024-11-09
O057620,C0620,4440.04,2024-11-10
O057621,C0621,4457.5,2024-11-11
O057622,C0622,4474.36,2024-11-12
O057623,C0623,4491.9,2024-11-13
O057624,C0624,4508.78,2024-11-14
O057625,C0625,4525.66,2024-11-15
O057626,C0626,4542.94,2024-11-16
O057627,C0627,4559.1,2024-11-17
O057628,C0628,4576.52,2024-11-18
O057629,C0629,4593.56,2024-11-19
O057630,C0630,4610.1,2024-11-20
O057631,C0631,4627.13,2024-11-21
O057632,C0632,4644.94,2024-11-22
O057633,C0633,4661.52,2024-11-23
O057634,C0634,4678.17,2024-11-24
O057635,C0635,4695.65,2024-11-25
O057636,C0636,4712.81,2024-11-26
O057637,C0637,4729.77,2024-11-27
O057638,C0638,4746.2,2024-11-28
O057639,C0639,4763.33,2024-11-29
O057640,C0640,4780.44,2024-11-30
O057641,C0641,4797.91,2024-12-01
O057642,C0642,4814.38,2024-12-02
O057643,C0643,4831.01,2024-12-03
O057644,C0644,4848.33,2024-12-04
O057645,C0645,4865.57,2024-12-05
O057646,C0646,4882.23,2024-12-06
O057647,C0647,4899.16,2024-12-07
O057648,C0648,4916.15,2024-12-08
O057649,C0649,4933.04,2024-12-09
O057650,C0650,4950.84,2024-12-10
O057651,C0651,4967.59,2024-12-11
O057652,C0652,4984.7,2024-12-12
O057653,C0653,51.66,2024-12-13
O057654,C0654,68.88,2024-12-14
O057655,C0655,85.28,2024-12-15
O057656,C0656,102.03,2024-12-16
O057657,C0657,119.98,2024-12-17
O057658,C0658,136.58,2024-12-18
O057659,C0659,153.49,2024-12-19
O057660,C0660,170.81,2024-12-20
O057661,C0661,187.69,2024-12-21
O057662,C0662,204.37,2024-12-22
O057663,C0663,221.32,2024-12-23
O057664,C0664,238.21,2024-12-24
O057665,C0665,255.66,2024-12-25
O057666,C0666,272.55,2024-12-26
O057667,C0667,289.25,2024-12-27
O057668,C0668,306.41,2024-12-28
O057669,C0669,323.38,2024-12-29
O057670,C0670,340.5,2024-12-30
O057671,C0671,357.3,2024-01-01
O057672,C0672,374.88,2024-01-02
O057673,C0673,391.75,2024-01-03
O057674,C0674,408.97,2024-01-04
O057675,C0675,425.47,2024-01-05
O057676,C0676,442.46,2024-01-06
O057677,C0677,459.0,2024-01-07
O057678,C0678,476.38,2024-01-08
O057679,C0679,493.38,2024-01-09
O057680,C0680,510.41,2024-01-10
O057681,C0681,527.94,2024-01-11
O057682,C0682,544.93,2024-01-12
O057683,C0683,561.06,2024-01-13
O057684,C0684,578.16,2024-01-14
O057685,C0685,595.02,2024-01-15
O057686,C0686,612.38,2024-01-16
O057687,C0687,629.63,2024-01-17
O057688,C0688,646.11,2024-01-18
O057689,C0689,663.35,2024-01-19
O057690,C0690,680.0,2024-01-20
O057691,C0691,697.16,2024-01-21
O057692,C0692,714.32,2024-01-22
O057693,C0693,731.75,2024-01-23
O057694,C0694,748.07,2024-01-24
O057695,C0695,765.86,2024-01-25
O057696,C0696,782.05,2024-01-26
O057697,C0697,799.54,2024-01-27
O057698,C0698,816.74,2024-01-28
O057699,C0699,833.32,2024-01-29
O057700,C0700,850.97,2024-01-30
O057701,C0701,867.43,2024-01-31
O057702,C0702,884.57,2024-02-01
O057703,C0703,901.92,2024-02-02
O057704,C0704,918.48,2024-02-03
O057705,C0705,935.2,2024-02-04
O057706,C0706,952.44,2024-02-05
O057707,C0707,969.37,2024-02-06
O057708,C0708,986.71,2024-02-07
O057709,C0709,1003.92,2024-02-08
O057710,C0710,1020.94,2024-02-09
O057711,C0711,1037.9,2024-02-10
O057712,C0712,1054.1,2024-02-11
O057713,C0713,1071.61,2024-02-12
O057714,C0714,1088.34,2024-02-13
O057715,C0715,1105.37,2024-02-14
O057716,C0716,1122.29,2024-02-15
O057717,C0717,1139.05,2024-02-16
O057718,C0718,1156.37,2024-02-17
O057719,C0719,1173.66,2024-02-18
O057720,C0720,1190.97,2024-02-19
O057721,C0721,1207.93,2024-02-20
O057722,C0722,1224.12,2024-02-21
O057723,C0723,1241.22,2024-02-22
O057724,C0724,1258.95,2024-02-23
O057725,C0725,1275.2,2024-02-24
O057726,C0726,1292.15,2024-02-25
O057727,C0727,1309.49,2024-02-26
O057728,C0728,1326.98,2024-02-27
O057729,C0729,1343.23,2024-02-28
O057730,C0730,1360.85,2024-02-29
O057731,C0731,1377.2,2024-03-01
O057732,C0732,1394.77,2024-03-02
O057733,C0733,1411.36,2024-03-03
O057734,C0734,1428.18,2024-03-04
O057735,C0735,1445.17,2024-03-05
O057736,C0736,1462.21,2024-03-06
O057737,C0737,1479.79,2024-03-07
O057738,C0738,1496.92,2024-03-08
O057739,C0739,1513.65,2024-03-09
O057740,C0740,1530.48,2024-03-10
O057741,C0741,1547.16,2024-03-11
O057742,C0742,1564.23,2024-03-12
O057743,C0743,1581.68,2024-03-13
O057744,C0744,1598.83,2024-03-14
O057745,C0745,1615.65,2024-03-15
O057746,C0746,1632.11,2024-03-16
O057747,C0747,1649.8,2024-03-17
O057748,C0748,1666.22,2024-03-18
O057749,C0749,1683.77,2024-03-19
O057750,C0750,1700.48,2024-03-20
O057751,C0751,1717.68,2024-03-21
O057752,C0752,1734.36,2024-03-22
O057753,C0753,1751.97,2024-03-23
O057754,C0754,1768.0,2024-03-24
O057755,C0755,1785.84,2024-03-25
O057756,C0756,1802.3,2024-03-26
O057757,C0757,1819.76,2024-03-27
O057758,C0758,1836.53,2024-03-28
O057759,C0759,1853.74,2024-03-29
O057760,C0760,1870.67,2024-03-30
O057761,C0761,1887.12,2024-03-31
O057762,C0762,1904.75,2024-04-01
O057763,C0763,1921.93,2024-04-02
O057764,C0764,1938.47,2024-04-03
O057765,C0765,1955.19,2024-04-04
O057766,C0766,1972.41,2024-04-05
O057767,C0767,1989.11,2024-04-06
O057768,C0768,2006.32,2024-04-07
O057769,C0769,2023.94,2024-04-08
O057770,C0770,2040.59,2024-04-09
O057771,C0771,2057.38,2024-04-10
O057772,C0772,2074.95,2024-04-11
O057773,C0773,2091.57,2024-04-12
O057774,C0774,2108.46,2024-04-13
O057775,C0775,2125.27,2024-04-14
O057776,C0776,2142.71,2024-04-15
O057777,C0777,2159.95,2024-04-16
O057778,C0778,2176.7,2024-04-17
O057779,C0779,2193.29,2024-04-18
O057780,C0780,2210.72,2024-04-19
O057781,C0781,2227.53,2024-04-20
O057782,C0782,2244.68,2024-04-21
O057783,C0783,2261.36,2024-04-22
O057784,C0784,2278.39,2024-04-23
O057785,C0785,2295.41,2024-04-24
O057786,C0786,2312.74,2024-04-25
O057787,C0787,2329.34,2024-04-26
O057788,C0788,2346.6,2024-04-27
O057789,C0789,2363.17,2024-04-28
O057790,C0790,2380.42,2024-04-29
O057791,C0791,2397.11,2024-04-30
O057792,C0792,2414.06,2024-05-01
O057793,C0793,2431.27,2024-05-02
O057794,C0794,2448.62,2024-05-03
O057795,C0795,2465.62,2024-05-04
O057796,C0796,2482.35,2024-05-05
O057797,C0797,2499.89,2024-05-06
O057798,C0798,2516.86,2024-05-07
O057799,C0799,2533.19,2024-05-08
O057800,C0800,2550.83,2024-05-09
O057801,C0801,2567.22,2024-05-10
O057802,C0802,2584.48,2024-05-11
O057803,C0803,2601.31,2024-05-12
O057804,C0804,2618.12,2024-05-13
O057805,C0805,2635.0,2024-05-14
O057806,C0806,2652.87,2024-05-15
O057807,C0807,2669.36,2024-05-16
O057808,C0808,2686.16,2024-05-17
O057809,C0809,2703.89,2024-05-18
O057810,C0810,2720.88,2024-05-19
O057811,C0811,2737.03,2024-05-20
O057812,C0812,2754.35,2024-05-21
O057813,C0813,2771.32,2024-05-22
O057814,C0814,2788.46,2024-05-23
O057815,C0815,2805.94,2024-05-24
O057816,C0816,2822.02,2024-05-25
O057817,C0817,2839.14,2024-05-26
O057818,C0818,2856.55,2024-05-27
O057819,C0819,2873.02,2024-05-28
O057820,C0820,2890.18,2024-05-29
O057821,C0821,2907.73,2024-05-30
O057822,C0822,2924.06,2024-05-31
O057823,C0823,2941.42,2024-06-01
O057824,C0824,2958.64,2024-06-02
O057825,C0825,2975.14,2024-06-03
O057826,C0826,2992.32,2024-06-04
O057827,C0827,3009.22,2024-06-05
O057828,C0828,3026.96,2024-06-06
O057829,C0829,3043.5,2024-06-07
O057830,C0830,3060.52,2024-06-08
O057831,C0831,3077.34,2024-06-09
O057832,C0832,3094.55,2024-06-10
O057833,C0833,3111.47,2024-06-11
O057834,C0834,3128.02,2024-06-12
O057835,C0835,3145.88,2024-06-13
O057836,C0836,3162.19,2024-06-14
O057837,C0837,3179.01,2024-06-15
O057838,C0838,3196.5,2024-06-16
O057839,C0839,3213.11,2024-06-17
O057840,C0840,3230.25,2024-06-18
O057841,C0841,3247.02,2024-06-19
O057842,C0842,3264.39,2024-06-20
O057843,C0843,3281.78,2024-06-21
O057844,C0844,3298.34,2024-06-22
O057845,C0845,3315.59,2024-06-23
O057846,C0846,3332.99,2024-06-24
O057847,C0847,3349.14,2024-06-25
O057848,C0848,3366.22,2024-06-26
O057849,C0849,3383.48,2024-06-27
O057850,C0850,3400.24,2024-06-28
O057851,C0851,3417.93,2024-06-29
O057852,C0852,3434.73,2024-06-30
O057853,C0853,3451.96,2024-07-01
O057854,C0854,3468.24,2024-07-02
O057855,C0855,3485.73,2024-07-03
O057856,C0856,3502.24,2024-07-04
O057857,C0857,3519.3,2024-07-05
O057858,C0858,3536.16,2024-07-06
O057859,C0859,3553.74,2024-07-07
O057860,C0860,3570.65,2024-07-08
O057861,C0861,3587.27,2024-07-09
O057862,C0862,3604.55,2024-07-10
O057863,C0863,3621.58,2024-07-11
O057864,C0864,3638.35,2024-07-12
O057865,C0865,3655.15,2024-07-13
O057866,C0866,3672.29,2024-07-14
O057867,C0867,3689.35,2024-07-15
O057868,C0868,3706.02,2024-07-16
O057869,C0869,3723.39,2024-07-17
O057870,C0870,3740.28,2024-07-18
O057871,C0871,3757.02,2024-07-19
O057872,C0872,3774.51,2024-07-20
O057873,C0873,3791.81,2024-07-21
O057874,C0874,3808.62,2024-07-22
O057875,C0875,3825.58,2024-07-23
O057876,C0876,3842.28,2024-07-24
O057877,C0877,3859.25,2024-07-25
O057878,C0878,3876.32,2024-07-26
O057879,C0879,3893.97,2024-07-27
O057880,C0880,3910.65,2024-07-28
O057881,C0881,3927.5,2024-07-29
O057882,C0882,3944.49,2024-07-30
O057883,C0883,3961.92,2024-07-31
O057884,C0884,3978.2,2024-08-01
O057885,C0885,3995.77,2024-08-02
O057886,C0886,4012.16,2024-08-03
O057887,C0887,4029.62,2024-08-04
O057888,C0888,4046.04,2024-08-05
O057889,C0889,4063.97,2024-08-06
O057890,C0890,4080.33,2024-08-07
O057891,C0891,4097.13,2024-08-08
O057892,C0892,4114.42,2024-08-09
O057893,C0893,4131.74,2024-08-10
O057894,C0894,4148.95,2024-08-11
O057895,C0895,4165.87,2024-08-12
O057896,C0896,4182.37,2024-08-13
O057897,C0897,4199.65,2024-08-14
O057898,C0898,4216.6,2024-08-15
O057899,C0899,4233.97,2024-08-16
O057900,C0900,4250.14,2024-08-17
O057901,C0901,4267.99,2024-08-18
O057902,C0902,4284.05,2024-08-19
O057903,C0903,4301.62,2024-08-20
O057904,C0904,4318.22,2024-08-21
O057905,C0905,4335.89,2024-08-22
O057906,C0906,4352.27,2024-08-23
O057907,C0907,4369.67,2024-08-24
O057908,C0908,4386.38,2024-08-25
O057909,C0909,4403.69,2024-08-26
O057910,C0910,4420.41,2024-08-27
O057911,C0911,4437.91,2024-08-28
O057912,C0912,4454.42,2024-08-29
O057913,C0913,4471.04,2024-08-30
O057914,C0914,4488.19,2024-08-31
O057915,C0915,4505.56,2024-09-01
O057916,C0916,4522.34,2024-09-02
O057917,C0917,4539.77,2024-09-03
O057918,C0918,4556.15,2024-09-04
O057919,C0919,4573.68,2024-09-05
O057920,C0920,4590.95,2024-09-06
O057921,C0921,4607.38,2024-09-07
O057922,C0922,4624.97,2024-09-08
O057923,C0923,4641.79,2024-09-09
O057924,C0924,4658.04,2024-09-10
O057925,C0925,4675.95,2024-09-11
O057926,C0926,4692.24,2024-09-12
O057927,C0927,4709.68,2024-09-13
O057928,C0928,4726.96,2024-09-14
O057929,C0929,4743.08,2024-09-15
O057930,C0930,4760.02,2024-09-16
O057931,C0931,4777.78,2024-09-17
O057932,C0932,4794.85,2024-09-18
O057933,C0933,4811.15,2024-09-19
O057934,C0934,4828.96,2024-09-20
O057935,C0935,4845.54,2024-09-21
O057936,C0936,4862.71,2024-09-22
O057937,C0937,4879.57,2024-09-23
O057938,C0938,4896.98,2024-09-24
O057939,C0939,4913.01,2024-09-25
O057940,C0940,4930.11,2024-09-26
O057941,C0941,4947.16,2024-09-27
O057942,C0942,4964.4,2024-09-28
O057943,C0943,4981.57,2024-09-29
O057944,C0944,4998.54,2024-09-30
O057945,C0945,65.42,2024-10-01
O057946,C0946,82.28,2024-10-02
O057947,C0947,99.16,2024-10-03
O057948,C0948,116.68,2024-10-04
O057949,C0949,133.43,2024-10-05
O057950,C0950,150.8,2024-10-06
O057951,C0951,167.23,2024-10-07
O057952,C0952,184.28,2024-10-08
O057953,C0953,201.44,2024-10-09
O057954,C0954,218.22,2024-10-10
O057955,C0955,235.82,2024-10-11
O057956,C0956,252.58,2024-10-12
O057957,C0957,269.87,2024-10-13
O057958,C0958,286.17,2024-10-14
O057959,C0959,303.34,2024-10-15
O057960,C0960,320.76,2024-10-16
O057961,C0961,337.63,2024-10-17
O057962,C0962,354.54,2024-10-18
O057963,C0963,371.5,2024-10-19
O057964,C0964,388.7,2024-10-20
O057965,C0965,405.82,2024-10-21
O057966,C0966,422.36,2024-10-22
O057967,C0967,439.94,2024-10-23
O057968,C0968,456.33,2024-10-24
O057969,C0969,473.2,2024-10-25
O057970,C0970,490.22,2024-10-26
O057971,C0971,507.64,2024-10-27
O057972,C0972,524.21,2024-10-28
O057973,C0973,541.28,2024-10-29
O057974,C0974,558.49,2024-10-30
O057975,C0975,575.64,2024-10-31
O057976,C0976,592.81,2024-11-01
O057977,C0977,609.39,2024-11-02
O057978,C0978,626.3,2024-11-03
O057979,C0979,643.23,2024-11-04
O057980,C0980,660.15,2024-11-05
O057981,C0981,677.12,2024-11-06
O057982,C0982,694.23,2024-11-07
O057983,C0983,711.37,2024-11-08
O057984,C0984,728.38,2024-11-09
O057985,C0985,745.04,2024-11-10
O057986,C0986,762.53,2024-11-11
O057987,C0987,779.54,2024-11-12
O057988,C0988,797.0,2024-11-13
O057989,C0989,813.64,2024-11-14
O057990,C0990,830.94,2024-11-15
O057991,C0991,847.25,2024-11-16
O057992,C0992,864.95,2024-11-17
O057993,C0993,881.55,2024-11-18
O057994,C0994,898.63,2024-11-19
O057995,C0995,915.01,2024-11-20
O057996,C0996,932.52,2024-11-21
O057997,C0997,949.54,2024-11-22
O057998,C0998,966.43,2024-11-23
O057999,C0999,983.52,2024-11-24
O058000,C1000,1000.79,2024-11-25
O058001,C0001,1017.29,2024-11-26
O058002,C0002,1034.37,2024-11-27
O058003,C0003,1051.06,2024-11-28
O058004,C0004,1068.03,2024-11-29
O058005,C0005,1085.11,2024-11-30
O058006,C0006,1102.72,2024-12-01
O058007,C0007,1119.54,2024-12-02
O058008,C0008,1136.12,2024-12-03
O058009,C0009,1153.15,2024-12-04
O058010,C0010,1170.29,2024-12-05
O058011,C0011,1187.67,2024-12-06
O058012,C0012,1204.65,2024-12-07
O058013,C0013,1221.46,2024-12-08
O058014,C0014,1238.76,2024-12-09
O058015,C0015,1255.18,2024-12-10
O058016,C0016,1272.82,2024-12-11
O058017,C0017,1289.94,2024-12-12
O058018,C0018,1306.02,2024-12-13
O058019,C0019,1323.9,2024-12-14
O058020,C0020,1340.64,2024-12-15
O058021,C0021,1357.05,2024-12-16
O058022,C0022,1374.31,2024-12-17
O058023,C0023,1391.95,2024-12-18
O058024,C0024,1408.29,2024-12-19
O058025,C0025,1425.67,2024-12-20
O058026,C0026,1442.42,2024-12-21
O058027,C0027,1459.1,2024-12-22
O058028,C0028,1476.23,2024-12-23
O058029,C0029,1493.55,2024-12-24
O058030,C0030,1510.98,2024-12-25
O058031,C0031,1527.65,2024-12-26
O058032,C0032,1544.77,2024-12-27
O058033,C0033,1561.62,2024-12-28
O058034,C0034,1578.24,2024-12-29
O058035,C0035,1595.17,2024-12-30
O058036,C0036,1612.6,2024-01-01
O058037,C0037,1629.56,2024-01-02
O058038,C0038,1646.81,2024-01-03
O058039,C0039,1663.82,2024-01-04
O058040,C0040,1680.32,2024-01-05
O058041,C0041,1697.31,2024-01-06
O058042,C0042,1714.92,2024-01-07
O058043,C0043,1731.45,2024-01-08
O058044,C0044,1748.7,2024-01-09
O058045,C0045,1765.72,2024-01-10
O058046,C0046,1782.48,2024-01-11
O058047,C0047,1799.02,2024-01-12
O058048,C0048,1816.7,2024-01-13
O058049,C0049,1833.45,2024-01-14
O058050,C0050,1850.2,2024-01-15
O058051,C0051,1867.26,2024-01-16
O058052,C0052,1884.47,2024-01-17
O058053,C0053,1901.79,2024-01-18
O058054,C0054,1918.02,2024-01-19
O058055,C0055,1935.84,2024-01-20
O058056,C0056,1952.24,2024-01-21
O058057,C0057,1969.88,2024-01-22
O058058,C0058,1986.22,2024-01-23
O058059,C0059,2003.68,2024-01-24
O058060,C0060,2020.42,2024-01-25
O058061,C0061,2037.44,2024-01-26
O058062,C0062,2054.22,2024-01-27
O058063,C0063,2071.45,2024-01-28
O058064,C0064,2088.2,2024-01-29
O058065,C0065,2105.25,2024-01-30
O058066,C0066,2122.32,2024-01-31
O058067,C0067,2139.47,2024-02-01
O058068,C0068,2156.41,2024-02-02
O058069,C0069,2173.71,2024-02-03
O058070,C0070,2190.88,2024-02-04
O058071,C0071,2207.28,2024-02-05
O058072,C0072,2224.09,2024-02-06
O058073,C0073,2241.53,2024-02-07
O058074,C0074,2258.26,2024-02-08
O058075,C0075,2275.51,2024-02-09
O058076,C0076,2292.56,2024-02-10
O058077,C0077,2309.75,2024-02-11
